payload_id,site,endpoint,side,best_fit_version,rule,severity,path,section
p001799,usmagazine.com,grid-bidder.criteo.com,response,2.6-202606,openrtb.field.undefined,error,seatbid[1].bid[0].content_type,4.2.3
p001799,usmagazine.com,grid-bidder.criteo.com,response,2.6-202606,openrtb.bid.mtype_missing,warning,seatbid[1].bid[0].mtype,4.2.3
p001800,usmagazine.com,grid-bidder.criteo.com,response,2.6-202606,openrtb.bid.mtype_missing,warning,seatbid[0].bid[0].mtype,4.2.3
p001800,usmagazine.com,grid-bidder.criteo.com,response,2.6-202606,openrtb.bid.mtype_missing,warning,seatbid[0].bid[1].mtype,4.2.3
p001800,usmagazine.com,grid-bidder.criteo.com,response,2.6-202606,openrtb.field.undefined,error,seatbid[1].bid[0].content_type,4.2.3
p001800,usmagazine.com,grid-bidder.criteo.com,response,2.6-202606,openrtb.bid.mtype_missing,warning,seatbid[1].bid[0].mtype,4.2.3
p001800,usmagazine.com,grid-bidder.criteo.com,response,2.6-202606,openrtb.field.undefined,error,seatbid[1].bid[1].content_type,4.2.3
p001800,usmagazine.com,grid-bidder.criteo.com,response,2.6-202606,openrtb.bid.mtype_missing,warning,seatbid[1].bid[1].mtype,4.2.3
p001801,usmagazine.com,grid-bidder.criteo.com,response,2.6-202606,openrtb.bid.mtype_missing,warning,seatbid[0].bid[0].mtype,4.2.3
p001801,usmagazine.com,grid-bidder.criteo.com,response,2.6-202606,openrtb.bid.mtype_missing,warning,seatbid[0].bid[1].mtype,4.2.3
p001801,usmagazine.com,grid-bidder.criteo.com,response,2.6-202606,openrtb.bid.mtype_missing,warning,seatbid[0].bid[2].mtype,4.2.3
p001801,usmagazine.com,grid-bidder.criteo.com,response,2.6-202606,openrtb.bid.mtype_missing,warning,seatbid[0].bid[3].mtype,4.2.3
p001801,usmagazine.com,grid-bidder.criteo.com,response,2.6-202606,openrtb.bid.mtype_missing,warning,seatbid[0].bid[4].mtype,4.2.3
p001801,usmagazine.com,grid-bidder.criteo.com,response,2.6-202606,openrtb.bid.mtype_missing,warning,seatbid[0].bid[5].mtype,4.2.3
p001801,usmagazine.com,grid-bidder.criteo.com,response,2.6-202606,openrtb.bid.mtype_missing,warning,seatbid[0].bid[6].mtype,4.2.3
p001801,usmagazine.com,grid-bidder.criteo.com,response,2.6-202606,openrtb.bid.mtype_missing,warning,seatbid[0].bid[7].mtype,4.2.3
p001801,usmagazine.com,grid-bidder.criteo.com,response,2.6-202606,openrtb.bid.mtype_missing,warning,seatbid[0].bid[8].mtype,4.2.3
p001802,usmagazine.com,grid-bidder.criteo.com,response,2.6-202606,openrtb.field.undefined,error,seatbid[0].bid[0].content_type,4.2.3
p001802,usmagazine.com,grid-bidder.criteo.com,response,2.6-202606,openrtb.bid.mtype_missing,warning,seatbid[0].bid[0].mtype,4.2.3
p001802,usmagazine.com,grid-bidder.criteo.com,response,2.6-202606,openrtb.field.undefined,error,seatbid[0].bid[1].content_type,4.2.3
p001802,usmagazine.com,grid-bidder.criteo.com,response,2.6-202606,openrtb.bid.mtype_missing,warning,seatbid[0].bid[1].mtype,4.2.3
p001802,usmagazine.com,grid-bidder.criteo.com,response,2.6-202606,openrtb.field.undefined,error,seatbid[0].bid[2].content_type,4.2.3
p001802,usmagazine.com,grid-bidder.criteo.com,response,2.6-202606,openrtb.bid.mtype_missing,warning,seatbid[0].bid[2].mtype,4.2.3
p001802,usmagazine.com,grid-bidder.criteo.com,response,2.6-202606,openrtb.bid.mtype_missing,warning,seatbid[1].bid[0].mtype,4.2.3
p001802,usmagazine.com,grid-bidder.criteo.com,response,2.6-202606,openrtb.bid.mtype_missing,warning,seatbid[1].bid[1].mtype,4.2.3
p001802,usmagazine.com,grid-bidder.criteo.com,response,2.6-202606,openrtb.bid.mtype_missing,warning,seatbid[1].bid[2].mtype,4.2.3
p001803,usmagazine.com,grid-bidder.criteo.com,response,2.6-202606,openrtb.field.undefined,error,seatbid[0].bid[0].content_type,4.2.3
p001803,usmagazine.com,grid-bidder.criteo.com,response,2.6-202606,openrtb.bid.mtype_missing,warning,seatbid[0].bid[0].mtype,4.2.3
p001803,usmagazine.com,grid-bidder.criteo.com,response,2.6-202606,openrtb.bid.mtype_missing,warning,seatbid[1].bid[0].mtype,4.2.3
p001804,usmagazine.com,grid-bidder.criteo.com,response,2.6-202606,openrtb.field.undefined,error,seatbid[0].bid[0].content_type,4.2.3
p001804,usmagazine.com,grid-bidder.criteo.com,response,2.6-202606,openrtb.bid.mtype_missing,warning,seatbid[0].bid[0].mtype,4.2.3
p001804,usmagazine.com,grid-bidder.criteo.com,response,2.6-202606,openrtb.bid.mtype_missing,warning,seatbid[1].bid[0].mtype,4.2.3
p001806,cbsnews.com,hb.emxdgt.com,request,2.6-202606,openrtb.type.mismatch,error,cur,3.2.1
p001806,cbsnews.com,hb.emxdgt.com,request,2.6-202606,openrtb.field.undefined,error,imp[0].tid,3.2.4
p001806,cbsnews.com,hb.emxdgt.com,request,2.6-202606,openrtb.field.undefined,error,imp[0].video.context,3.2.7
p001806,cbsnews.com,hb.emxdgt.com,request,2.6-202606,openrtb.field.undefined,error,imp[0].video.floor,3.2.7
p001806,cbsnews.com,hb.emxdgt.com,request,2.6-202606,openrtb.field.deprecated,warning,imp[0].video.placement,Section 3.2.7
p001806,cbsnews.com,hb.emxdgt.com,request,2.6-202606,openrtb.field.undefined,error,imp[0].video.playerSize,3.2.7
p001806,cbsnews.com,hb.emxdgt.com,request,2.6-202606,openrtb.value.invalid,error,imp[0].video.skip,3.2.7
p001806,cbsnews.com,hb.emxdgt.com,request,2.6-202606,openrtb.field.undefined,error,version,3.2.1
p001807,time.com,hb.emxdgt.com,request,2.6-202606,openrtb.type.mismatch,error,cur,3.2.1
p001807,time.com,hb.emxdgt.com,request,2.6-202606,openrtb.field.undefined,error,imp[0].tid,3.2.4
p001807,time.com,hb.emxdgt.com,request,2.6-202606,openrtb.field.undefined,error,imp[0].video.context,3.2.7
p001807,time.com,hb.emxdgt.com,request,2.6-202606,openrtb.field.undefined,error,imp[0].video.floor,3.2.7
p001807,time.com,hb.emxdgt.com,request,2.6-202606,openrtb.field.deprecated,warning,imp[0].video.placement,Section 3.2.7
p001807,time.com,hb.emxdgt.com,request,2.6-202606,openrtb.field.undefined,error,imp[0].video.playerSize,3.2.7
p001807,time.com,hb.emxdgt.com,request,2.6-202606,openrtb.value.invalid,error,imp[0].video.skip,3.2.7
p001807,time.com,hb.emxdgt.com,request,2.6-202606,openrtb.field.undefined,error,version,3.2.1
p001808,time.com,hb.emxdgt.com,request,2.6-202606,openrtb.type.mismatch,error,cur,3.2.1
p001808,time.com,hb.emxdgt.com,request,2.6-202606,openrtb.field.undefined,error,imp[0].tid,3.2.4
p001808,time.com,hb.emxdgt.com,request,2.6-202606,openrtb.field.undefined,error,imp[0].video.context,3.2.7
p001808,time.com,hb.emxdgt.com,request,2.6-202606,openrtb.field.undefined,error,imp[0].video.floor,3.2.7
p001808,time.com,hb.emxdgt.com,request,2.6-202606,openrtb.field.deprecated,warning,imp[0].video.placement,Section 3.2.7
p001808,time.com,hb.emxdgt.com,request,2.6-202606,openrtb.field.undefined,error,imp[0].video.playerSize,3.2.7
p001808,time.com,hb.emxdgt.com,request,2.6-202606,openrtb.value.invalid,error,imp[0].video.skip,3.2.7
p001808,time.com,hb.emxdgt.com,request,2.6-202606,openrtb.field.undefined,error,version,3.2.1
p001809,time.com,hb.emxdgt.com,request,2.6-202606,openrtb.type.mismatch,error,cur,3.2.1
p001809,time.com,hb.emxdgt.com,request,2.6-202606,openrtb.field.undefined,error,imp[0].tid,3.2.4
p001809,time.com,hb.emxdgt.com,request,2.6-202606,openrtb.field.undefined,error,imp[0].video.context,3.2.7
p001809,time.com,hb.emxdgt.com,request,2.6-202606,openrtb.field.undefined,error,imp[0].video.floor,3.2.7
p001809,time.com,hb.emxdgt.com,request,2.6-202606,openrtb.field.deprecated,warning,imp[0].video.placement,Section 3.2.7
p001809,time.com,hb.emxdgt.com,request,2.6-202606,openrtb.field.undefined,error,imp[0].video.playerSize,3.2.7
p001809,time.com,hb.emxdgt.com,request,2.6-202606,openrtb.value.invalid,error,imp[0].video.skip,3.2.7
p001809,time.com,hb.emxdgt.com,request,2.6-202606,openrtb.field.undefined,error,version,3.2.1
p001810,cbssports.com,hb.emxdgt.com,request,2.6-202606,openrtb.type.mismatch,error,cur,3.2.1
p001810,cbssports.com,hb.emxdgt.com,request,2.6-202606,openrtb.field.undefined,error,imp[0].tid,3.2.4
p001810,cbssports.com,hb.emxdgt.com,request,2.6-202606,openrtb.field.undefined,error,imp[0].video.context,3.2.7
p001810,cbssports.com,hb.emxdgt.com,request,2.6-202606,openrtb.field.undefined,error,imp[0].video.floor,3.2.7
p001810,cbssports.com,hb.emxdgt.com,request,2.6-202606,openrtb.field.deprecated,warning,imp[0].video.placement,Section 3.2.7
p001810,cbssports.com,hb.emxdgt.com,request,2.6-202606,openrtb.field.undefined,error,imp[0].video.playerSize,3.2.7
p001810,cbssports.com,hb.emxdgt.com,request,2.6-202606,openrtb.value.invalid,error,imp[0].video.skip,3.2.7
p001810,cbssports.com,hb.emxdgt.com,request,2.6-202606,openrtb.field.undefined,error,version,3.2.1
p001811,cbssports.com,hb.emxdgt.com,request,2.6-202606,openrtb.type.mismatch,error,cur,3.2.1
p001811,cbssports.com,hb.emxdgt.com,request,2.6-202606,openrtb.field.undefined,error,imp[0].tid,3.2.4
p001811,cbssports.com,hb.emxdgt.com,request,2.6-202606,openrtb.field.undefined,error,imp[0].video.context,3.2.7
p001811,cbssports.com,hb.emxdgt.com,request,2.6-202606,openrtb.field.undefined,error,imp[0].video.floor,3.2.7
p001811,cbssports.com,hb.emxdgt.com,request,2.6-202606,openrtb.field.deprecated,warning,imp[0].video.placement,Section 3.2.7
p001811,cbssports.com,hb.emxdgt.com,request,2.6-202606,openrtb.field.undefined,error,imp[0].video.playerSize,3.2.7
p001811,cbssports.com,hb.emxdgt.com,request,2.6-202606,openrtb.value.invalid,error,imp[0].video.skip,3.2.7
p001811,cbssports.com,hb.emxdgt.com,request,2.6-202606,openrtb.field.undefined,error,version,3.2.1
p001812,cbssports.com,hb.emxdgt.com,request,2.6-202606,openrtb.type.mismatch,error,cur,3.2.1
p001812,cbssports.com,hb.emxdgt.com,request,2.6-202606,openrtb.field.undefined,error,imp[0].tid,3.2.4
p001812,cbssports.com,hb.emxdgt.com,request,2.6-202606,openrtb.field.undefined,error,imp[0].video.context,3.2.7
p001812,cbssports.com,hb.emxdgt.com,request,2.6-202606,openrtb.field.undefined,error,imp[0].video.floor,3.2.7
p001812,cbssports.com,hb.emxdgt.com,request,2.6-202606,openrtb.field.deprecated,warning,imp[0].video.placement,Section 3.2.7
p001812,cbssports.com,hb.emxdgt.com,request,2.6-202606,openrtb.field.undefined,error,imp[0].video.playerSize,3.2.7
p001812,cbssports.com,hb.emxdgt.com,request,2.6-202606,openrtb.value.invalid,error,imp[0].video.skip,3.2.7
p001812,cbssports.com,hb.emxdgt.com,request,2.6-202606,openrtb.field.undefined,error,version,3.2.1
p001813,weather.com,hb.emxdgt.com,request,2.6-202606,openrtb.type.mismatch,error,cur,3.2.1
p001813,weather.com,hb.emxdgt.com,request,2.6-202606,openrtb.field.undefined,error,imp[0].tid,3.2.4
p001813,weather.com,hb.emxdgt.com,request,2.6-202606,openrtb.field.undefined,error,imp[0].video.context,3.2.7
p001813,weather.com,hb.emxdgt.com,request,2.6-202606,openrtb.field.undefined,error,imp[0].video.floor,3.2.7
p001813,weather.com,hb.emxdgt.com,request,2.6-202606,openrtb.field.deprecated,warning,imp[0].video.placement,Section 3.2.7
p001813,weather.com,hb.emxdgt.com,request,2.6-202606,openrtb.field.undefined,error,imp[0].video.playerSize,3.2.7
p001813,weather.com,hb.emxdgt.com,request,2.6-202606,openrtb.value.invalid,error,imp[0].video.skip,3.2.7
p001813,weather.com,hb.emxdgt.com,request,2.6-202606,openrtb.field.undefined,error,version,3.2.1
p001814,weather.com,hb.emxdgt.com,request,2.6-202606,openrtb.type.mismatch,error,cur,3.2.1
p001814,weather.com,hb.emxdgt.com,request,2.6-202606,openrtb.field.undefined,error,imp[0].tid,3.2.4
p001814,weather.com,hb.emxdgt.com,request,2.6-202606,openrtb.field.undefined,error,imp[0].video.context,3.2.7
p001814,weather.com,hb.emxdgt.com,request,2.6-202606,openrtb.field.undefined,error,imp[0].video.floor,3.2.7
p001814,weather.com,hb.emxdgt.com,request,2.6-202606,openrtb.field.deprecated,warning,imp[0].video.placement,Section 3.2.7
p001814,weather.com,hb.emxdgt.com,request,2.6-202606,openrtb.field.undefined,error,imp[0].video.playerSize,3.2.7
p001814,weather.com,hb.emxdgt.com,request,2.6-202606,openrtb.value.invalid,error,imp[0].video.skip,3.2.7
p001814,weather.com,hb.emxdgt.com,request,2.6-202606,openrtb.field.undefined,error,version,3.2.1
p001815,wunderground.com,hb.emxdgt.com,request,2.6-202606,openrtb.type.mismatch,error,cur,3.2.1
p001815,wunderground.com,hb.emxdgt.com,request,2.6-202606,openrtb.field.undefined,error,imp[0].tid,3.2.4
p001815,wunderground.com,hb.emxdgt.com,request,2.6-202606,openrtb.field.undefined,error,imp[0].video.context,3.2.7
p001815,wunderground.com,hb.emxdgt.com,request,2.6-202606,openrtb.field.undefined,error,imp[0].video.floor,3.2.7
p001815,wunderground.com,hb.emxdgt.com,request,2.6-202606,openrtb.field.deprecated,warning,imp[0].video.placement,Section 3.2.7
p001815,wunderground.com,hb.emxdgt.com,request,2.6-202606,openrtb.field.undefined,error,imp[0].video.playerSize,3.2.7
p001815,wunderground.com,hb.emxdgt.com,request,2.6-202606,openrtb.value.invalid,error,imp[0].video.skip,3.2.7
p001815,wunderground.com,hb.emxdgt.com,request,2.6-202606,openrtb.field.undefined,error,version,3.2.1
p001816,wunderground.com,hb.emxdgt.com,request,2.6-202606,openrtb.type.mismatch,error,cur,3.2.1
p001816,wunderground.com,hb.emxdgt.com,request,2.6-202606,openrtb.field.undefined,error,imp[0].tid,3.2.4
p001816,wunderground.com,hb.emxdgt.com,request,2.6-202606,openrtb.field.undefined,error,imp[0].video.context,3.2.7
p001816,wunderground.com,hb.emxdgt.com,request,2.6-202606,openrtb.field.undefined,error,imp[0].video.floor,3.2.7
p001816,wunderground.com,hb.emxdgt.com,request,2.6-202606,openrtb.field.deprecated,warning,imp[0].video.placement,Section 3.2.7
p001816,wunderground.com,hb.emxdgt.com,request,2.6-202606,openrtb.field.undefined,error,imp[0].video.playerSize,3.2.7
p001816,wunderground.com,hb.emxdgt.com,request,2.6-202606,openrtb.value.invalid,error,imp[0].video.skip,3.2.7
p001816,wunderground.com,hb.emxdgt.com,request,2.6-202606,openrtb.field.undefined,error,version,3.2.1
p001817,wunderground.com,hb.emxdgt.com,request,2.6-202606,openrtb.type.mismatch,error,cur,3.2.1
p001817,wunderground.com,hb.emxdgt.com,request,2.6-202606,openrtb.field.undefined,error,imp[0].tid,3.2.4
p001817,wunderground.com,hb.emxdgt.com,request,2.6-202606,openrtb.field.undefined,error,imp[0].video.context,3.2.7
p001817,wunderground.com,hb.emxdgt.com,request,2.6-202606,openrtb.field.undefined,error,imp[0].video.floor,3.2.7
p001817,wunderground.com,hb.emxdgt.com,request,2.6-202606,openrtb.field.deprecated,warning,imp[0].video.placement,Section 3.2.7
p001817,wunderground.com,hb.emxdgt.com,request,2.6-202606,openrtb.field.undefined,error,imp[0].video.playerSize,3.2.7
p001817,wunderground.com,hb.emxdgt.com,request,2.6-202606,openrtb.value.invalid,error,imp[0].video.skip,3.2.7
p001817,wunderground.com,hb.emxdgt.com,request,2.6-202606,openrtb.field.undefined,error,version,3.2.1
p001818,wunderground.com,hb.emxdgt.com,request,2.6-202606,openrtb.type.mismatch,error,cur,3.2.1
p001818,wunderground.com,hb.emxdgt.com,request,2.6-202606,openrtb.field.undefined,error,imp[0].tid,3.2.4
p001818,wunderground.com,hb.emxdgt.com,request,2.6-202606,openrtb.field.undefined,error,imp[0].video.context,3.2.7
p001818,wunderground.com,hb.emxdgt.com,request,2.6-202606,openrtb.field.undefined,error,imp[0].video.floor,3.2.7
p001818,wunderground.com,hb.emxdgt.com,request,2.6-202606,openrtb.field.deprecated,warning,imp[0].video.placement,Section 3.2.7
p001818,wunderground.com,hb.emxdgt.com,request,2.6-202606,openrtb.field.undefined,error,imp[0].video.playerSize,3.2.7
p001818,wunderground.com,hb.emxdgt.com,request,2.6-202606,openrtb.value.invalid,error,imp[0].video.skip,3.2.7
p001818,wunderground.com,hb.emxdgt.com,request,2.6-202606,openrtb.field.undefined,error,version,3.2.1
p001819,wunderground.com,hb.emxdgt.com,request,2.6-202606,openrtb.type.mismatch,error,cur,3.2.1
p001819,wunderground.com,hb.emxdgt.com,request,2.6-202606,openrtb.field.undefined,error,imp[0].tid,3.2.4
p001819,wunderground.com,hb.emxdgt.com,request,2.6-202606,openrtb.field.undefined,error,imp[0].video.context,3.2.7
p001819,wunderground.com,hb.emxdgt.com,request,2.6-202606,openrtb.field.undefined,error,imp[0].video.floor,3.2.7
p001819,wunderground.com,hb.emxdgt.com,request,2.6-202606,openrtb.field.deprecated,warning,imp[0].video.placement,Section 3.2.7
p001819,wunderground.com,hb.emxdgt.com,request,2.6-202606,openrtb.field.undefined,error,imp[0].video.playerSize,3.2.7
p001819,wunderground.com,hb.emxdgt.com,request,2.6-202606,openrtb.value.invalid,error,imp[0].video.skip,3.2.7
p001819,wunderground.com,hb.emxdgt.com,request,2.6-202606,openrtb.field.undefined,error,version,3.2.1
p001820,wunderground.com,hb.emxdgt.com,request,2.6-202606,openrtb.type.mismatch,error,cur,3.2.1
p001820,wunderground.com,hb.emxdgt.com,request,2.6-202606,openrtb.field.undefined,error,imp[0].tid,3.2.4
p001820,wunderground.com,hb.emxdgt.com,request,2.6-202606,openrtb.field.undefined,error,imp[0].video.context,3.2.7
p001820,wunderground.com,hb.emxdgt.com,request,2.6-202606,openrtb.field.undefined,error,imp[0].video.floor,3.2.7
p001820,wunderground.com,hb.emxdgt.com,request,2.6-202606,openrtb.field.deprecated,warning,imp[0].video.placement,Section 3.2.7
p001820,wunderground.com,hb.emxdgt.com,request,2.6-202606,openrtb.field.undefined,error,imp[0].video.playerSize,3.2.7
p001820,wunderground.com,hb.emxdgt.com,request,2.6-202606,openrtb.value.invalid,error,imp[0].video.skip,3.2.7
p001820,wunderground.com,hb.emxdgt.com,request,2.6-202606,openrtb.field.undefined,error,version,3.2.1
p001821,wunderground.com,hb.emxdgt.com,request,2.6-202606,openrtb.type.mismatch,error,cur,3.2.1
p001821,wunderground.com,hb.emxdgt.com,request,2.6-202606,openrtb.field.undefined,error,imp[0].tid,3.2.4
p001821,wunderground.com,hb.emxdgt.com,request,2.6-202606,openrtb.field.undefined,error,imp[0].video.context,3.2.7
p001821,wunderground.com,hb.emxdgt.com,request,2.6-202606,openrtb.field.undefined,error,imp[0].video.floor,3.2.7
p001821,wunderground.com,hb.emxdgt.com,request,2.6-202606,openrtb.field.deprecated,warning,imp[0].video.placement,Section 3.2.7
p001821,wunderground.com,hb.emxdgt.com,request,2.6-202606,openrtb.field.undefined,error,imp[0].video.playerSize,3.2.7
p001821,wunderground.com,hb.emxdgt.com,request,2.6-202606,openrtb.value.invalid,error,imp[0].video.skip,3.2.7
p001821,wunderground.com,hb.emxdgt.com,request,2.6-202606,openrtb.field.undefined,error,version,3.2.1
p001822,wunderground.com,hb.emxdgt.com,request,2.6-202606,openrtb.type.mismatch,error,cur,3.2.1
p001822,wunderground.com,hb.emxdgt.com,request,2.6-202606,openrtb.field.undefined,error,imp[0].tid,3.2.4
p001822,wunderground.com,hb.emxdgt.com,request,2.6-202606,openrtb.field.undefined,error,imp[0].video.context,3.2.7
p001822,wunderground.com,hb.emxdgt.com,request,2.6-202606,openrtb.field.undefined,error,imp[0].video.floor,3.2.7
p001822,wunderground.com,hb.emxdgt.com,request,2.6-202606,openrtb.field.deprecated,warning,imp[0].video.placement,Section 3.2.7
p001822,wunderground.com,hb.emxdgt.com,request,2.6-202606,openrtb.field.undefined,error,imp[0].video.playerSize,3.2.7
p001822,wunderground.com,hb.emxdgt.com,request,2.6-202606,openrtb.value.invalid,error,imp[0].video.skip,3.2.7
p001822,wunderground.com,hb.emxdgt.com,request,2.6-202606,openrtb.field.undefined,error,version,3.2.1
p001823,eonline.com,hb.emxdgt.com,request,2.6-202606,openrtb.type.mismatch,error,cur,3.2.1
p001823,eonline.com,hb.emxdgt.com,request,2.6-202606,openrtb.field.undefined,error,imp[0].tid,3.2.4
p001823,eonline.com,hb.emxdgt.com,request,2.6-202606,openrtb.field.undefined,error,imp[0].video.context,3.2.7
p001823,eonline.com,hb.emxdgt.com,request,2.6-202606,openrtb.field.undefined,error,imp[0].video.floor,3.2.7
p001823,eonline.com,hb.emxdgt.com,request,2.6-202606,openrtb.field.deprecated,warning,imp[0].video.placement,Section 3.2.7
p001823,eonline.com,hb.emxdgt.com,request,2.6-202606,openrtb.field.undefined,error,imp[0].video.playerSize,3.2.7
p001823,eonline.com,hb.emxdgt.com,request,2.6-202606,openrtb.value.invalid,error,imp[0].video.skip,3.2.7
p001823,eonline.com,hb.emxdgt.com,request,2.6-202606,openrtb.field.undefined,error,version,3.2.1
p001824,eonline.com,hb.emxdgt.com,request,2.6-202606,openrtb.type.mismatch,error,cur,3.2.1
p001824,eonline.com,hb.emxdgt.com,request,2.6-202606,openrtb.field.undefined,error,imp[0].tid,3.2.4
p001824,eonline.com,hb.emxdgt.com,request,2.6-202606,openrtb.field.undefined,error,imp[0].video.context,3.2.7
p001824,eonline.com,hb.emxdgt.com,request,2.6-202606,openrtb.field.undefined,error,imp[0].video.floor,3.2.7
p001824,eonline.com,hb.emxdgt.com,request,2.6-202606,openrtb.field.deprecated,warning,imp[0].video.placement,Section 3.2.7
p001824,eonline.com,hb.emxdgt.com,request,2.6-202606,openrtb.field.undefined,error,imp[0].video.playerSize,3.2.7
p001824,eonline.com,hb.emxdgt.com,request,2.6-202606,openrtb.value.invalid,error,imp[0].video.skip,3.2.7
p001824,eonline.com,hb.emxdgt.com,request,2.6-202606,openrtb.field.undefined,error,version,3.2.1
p001825,eonline.com,hb.emxdgt.com,request,2.6-202606,openrtb.type.mismatch,error,cur,3.2.1
p001825,eonline.com,hb.emxdgt.com,request,2.6-202606,openrtb.field.undefined,error,imp[0].tid,3.2.4
p001825,eonline.com,hb.emxdgt.com,request,2.6-202606,openrtb.field.undefined,error,imp[0].video.context,3.2.7
p001825,eonline.com,hb.emxdgt.com,request,2.6-202606,openrtb.field.undefined,error,imp[0].video.floor,3.2.7
p001825,eonline.com,hb.emxdgt.com,request,2.6-202606,openrtb.field.deprecated,warning,imp[0].video.placement,Section 3.2.7
p001825,eonline.com,hb.emxdgt.com,request,2.6-202606,openrtb.field.undefined,error,imp[0].video.playerSize,3.2.7
p001825,eonline.com,hb.emxdgt.com,request,2.6-202606,openrtb.value.invalid,error,imp[0].video.skip,3.2.7
p001825,eonline.com,hb.emxdgt.com,request,2.6-202606,openrtb.field.undefined,error,version,3.2.1
p001826,eonline.com,hb.emxdgt.com,request,2.6-202606,openrtb.type.mismatch,error,cur,3.2.1
p001826,eonline.com,hb.emxdgt.com,request,2.6-202606,openrtb.field.undefined,error,imp[0].tid,3.2.4
p001826,eonline.com,hb.emxdgt.com,request,2.6-202606,openrtb.field.undefined,error,imp[0].video.context,3.2.7
p001826,eonline.com,hb.emxdgt.com,request,2.6-202606,openrtb.field.undefined,error,imp[0].video.floor,3.2.7
p001826,eonline.com,hb.emxdgt.com,request,2.6-202606,openrtb.field.deprecated,warning,imp[0].video.placement,Section 3.2.7
p001826,eonline.com,hb.emxdgt.com,request,2.6-202606,openrtb.field.undefined,error,imp[0].video.playerSize,3.2.7
p001826,eonline.com,hb.emxdgt.com,request,2.6-202606,openrtb.value.invalid,error,imp[0].video.skip,3.2.7
p001826,eonline.com,hb.emxdgt.com,request,2.6-202606,openrtb.field.undefined,error,version,3.2.1
p001827,eonline.com,hb.emxdgt.com,request,2.6-202606,openrtb.type.mismatch,error,cur,3.2.1
p001827,eonline.com,hb.emxdgt.com,request,2.6-202606,openrtb.field.undefined,error,imp[0].tid,3.2.4
p001827,eonline.com,hb.emxdgt.com,request,2.6-202606,openrtb.field.undefined,error,imp[0].video.context,3.2.7
p001827,eonline.com,hb.emxdgt.com,request,2.6-202606,openrtb.field.undefined,error,imp[0].video.floor,3.2.7
p001827,eonline.com,hb.emxdgt.com,request,2.6-202606,openrtb.field.deprecated,warning,imp[0].video.placement,Section 3.2.7
p001827,eonline.com,hb.emxdgt.com,request,2.6-202606,openrtb.field.undefined,error,imp[0].video.playerSize,3.2.7
p001827,eonline.com,hb.emxdgt.com,request,2.6-202606,openrtb.value.invalid,error,imp[0].video.skip,3.2.7
p001827,eonline.com,hb.emxdgt.com,request,2.6-202606,openrtb.field.undefined,error,version,3.2.1
p001828,eonline.com,hb.emxdgt.com,request,2.6-202606,openrtb.type.mismatch,error,cur,3.2.1
p001828,eonline.com,hb.emxdgt.com,request,2.6-202606,openrtb.field.undefined,error,imp[0].tid,3.2.4
p001828,eonline.com,hb.emxdgt.com,request,2.6-202606,openrtb.field.undefined,error,imp[0].video.context,3.2.7
p001828,eonline.com,hb.emxdgt.com,request,2.6-202606,openrtb.field.undefined,error,imp[0].video.floor,3.2.7
p001828,eonline.com,hb.emxdgt.com,request,2.6-202606,openrtb.field.deprecated,warning,imp[0].video.placement,Section 3.2.7
p001828,eonline.com,hb.emxdgt.com,request,2.6-202606,openrtb.field.undefined,error,imp[0].video.playerSize,3.2.7
p001828,eonline.com,hb.emxdgt.com,request,2.6-202606,openrtb.value.invalid,error,imp[0].video.skip,3.2.7
p001828,eonline.com,hb.emxdgt.com,request,2.6-202606,openrtb.field.undefined,error,version,3.2.1
p001829,foxnews.com,hbopenbid.pubmatic.com,request,2.6-202606,openrtb.field.deprecated,warning,imp[1].video.placement,Section 3.2.7
p001831,foxnews.com,hbopenbid.pubmatic.com,request,2.6-202606,openrtb.field.deprecated,warning,imp[0].video.placement,Section 3.2.7
p001833,nypost.com,hbopenbid.pubmatic.com,request,2.6-202606,openrtb.type.mismatch,error,device.geo.metro,3.2.19
p001833,nypost.com,hbopenbid.pubmatic.com,request,2.6-202606,openrtb.field.deprecated,warning,imp[0].video.placement,Section 3.2.7
p001833,nypost.com,hbopenbid.pubmatic.com,request,2.6-202606,openrtb.field.moved,error,regs.ext.gdpr,Section 3.2.3
p001834,pagesix.com,hbopenbid.pubmatic.com,request,2.6-202606,openrtb.type.mismatch,error,device.geo.metro,3.2.19
p001834,pagesix.com,hbopenbid.pubmatic.com,request,2.6-202606,openrtb.field.deprecated,warning,imp[0].video.placement,Section 3.2.7
p001834,pagesix.com,hbopenbid.pubmatic.com,request,2.6-202606,openrtb.field.moved,error,regs.ext.gdpr,Section 3.2.3
p001836,nypost.com,hbopenbid.pubmatic.com,request,2.6-202606,openrtb.type.mismatch,error,device.geo.metro,3.2.19
p001836,nypost.com,hbopenbid.pubmatic.com,request,2.6-202606,openrtb.field.deprecated,warning,imp[0].video.placement,Section 3.2.7
p001836,nypost.com,hbopenbid.pubmatic.com,request,2.6-202606,openrtb.field.moved,error,regs.ext.gdpr,Section 3.2.3
p001839,pagesix.com,hbopenbid.pubmatic.com,request,2.6-202606,openrtb.type.mismatch,error,device.geo.metro,3.2.19
p001839,pagesix.com,hbopenbid.pubmatic.com,request,2.6-202606,openrtb.field.deprecated,warning,imp[0].video.placement,Section 3.2.7
p001839,pagesix.com,hbopenbid.pubmatic.com,request,2.6-202606,openrtb.field.deprecated,warning,imp[1].video.placement,Section 3.2.7
